Tf id,Markov,Euclidean,Manhattan,Jaccard,Space_NewLine,BraceSimilarity,CommentSimilarity,CodeStyleSimilarity,CommonLines,Veredict
0.8862,0.2928,0.09808361174988507,0.1951662862551114,0.7959183673469388,0.1709401709401709,0.045454545454545456,0.014084507042253521,0.07682640781232329,5,0
0.9793,0.3784,0.04131924486176914,0.23119878438496044,0.6,0.13903345724907068,0.05555555555555555,0.03636363636363636,0.07698421638942086,3,0
0.9858,0.6168,0.034992646725270894,0.1380500044029641,0.8181818181818182,0.1908482142857143,0.07936507936507936,0.16666666666666666,0.14562665343915346,5,0
0.988,0.3178,0.030837203137867693,0.15237954294982167,0.7037037037037037,0.4087363494539782,0.040372670807453416,0.02631578947368421,0.15847493657837194,5,0
0.9936,0.4928,0.026595442993663246,0.09007295152593538,0.972972972972973,0.277992277992278,0.10714285714285714,0.025,0.1367117117117117,3,0
0.9754,0.2963,0.045357580923688266,0.18124886523719225,0.7307692307692307,0.26867030965391625,0.06111111111111111,0.030303030303030304,0.12002815035601921,3,0
0.951,0.215,0.0706255540728818,0.272669499677102,0.673469387755102,0.7985074626865671,0.06995884773662552,0.11764705882352941,0.32870445641557405,1,0
0.9942,0.35,0.023138365778590794,0.10236725444542324,0.8048780487804879,0.2725925925925926,0.04329004329004329,0.14285714285714285,0.15291325957992627,3,0
0.9702,0.2941,0.05025405952672276,0.21062863411246735,0.68,0.24739583333333337,0.05194805194805195,0.3333333333333333,0.21089240620490624,3,0
0.9908,0.3203,0.03207044300877139,0.12445902915509804,0.9210526315789473,0.7929824561403509,0.11764705882352941,0.058823529411764705,0.3231510147918817,2,0
0.9845,0.2601,0.03696031203565383,0.15706846406075914,0.8181818181818182,0.16821760916249107,0.03968253968253968,1.0,0.40263338294834367,2,0
0.9811,0.3022,0.04135564586047972,0.16305633756521215,0.75,0.10698496905393462,0.07211538461538461,0.010526315789473684,0.06320888981959764,4,0
0.9967,0.7761,0.016954862570394573,0.06986702106555429,0.9428571428571428,0.6200527704485488,0.09375,0.5,0.4046009234828496,3,0
0.989,0.3828,0.03105306059037744,0.1455395497313334,0.7954545454545454,0.7585335018963337,0.07529411764705882,0.2,0.3446092065144642,4,0
0.9896,0.4282,0.03138766123934968,0.15343858817683342,0.7083333333333334,0.7479191438763377,0.07371794871794872,0.2,0.3405456975314289,5,0
0.9854,0.2198,0.04573697423233073,0.2187176274883981,0.7254901960784313,0.379978471474704,0.10714285714285714,0.015873015873015872,0.167664781496859,6,0
0.9488,0.2949,0.0700260029754538,0.18834031445802407,0.813953488372093,0.8651960784313726,0.032467532467532464,0.00423728813559322,0.3006336330114994,4,0
0.9933,0.3727,0.023903427781671704,0.10538080162451176,0.8863636363636364,0.8729096989966555,0.09090909090909091,0.07142857142857142,0.3450824537781059,4,0
0.9517,0.484,0.06468057356557258,0.18235836730529248,0.9736842105263158,0.4556489262371616,0.04310344827586207,0.02127659574468085,0.1733429900859015,3,0
0.8705,0.2443,0.10612907423017442,0.31734380851690186,0.7659574468085106,0.5323809523809524,0.10714285714285714,0.0,0.21317460317460316,2,0
0.9738,0.3619,0.04646915941414022,0.20604374572682588,0.8292682926829268,0.12625250501002006,0.08333333333333333,0.038461538461538464,0.08268245893496395,3,0
0.9795,0.1397,0.04151002762293485,0.16260360810343674,0.75,0.3160919540229885,0.06170598911070781,0.022222222222222223,0.13334005511863953,7,0
0.991,0.4868,0.02823479927838522,0.12464153939561753,0.8717948717948718,0.8174946004319654,0.05,0.6666666666666666,0.5113870890328774,6,0
0.9806,0.2618,0.04452633516161853,0.19352519065017343,0.8095238095238095,0.5324779470729751,0.055944055944055944,0.029411764705882353,0.20594458924097114,2,0
0.9846,0.4244,0.036666123347724476,0.17329641618457153,0.8571428571428571,0.3710526315789474,0.10784313725490197,1.0,0.49296525627794985,2,0
0.9937,0.5196,0.023726627732785086,0.10353220857295634,0.8823529411764706,0.375,0.11764705882352941,1.0,0.49754901960784315,4,0
0.9868,0.329,0.03852639530165075,0.17321468740782614,0.6739130434782609,0.6521739130434783,0.07867494824016563,0.08333333333333333,0.2713940648723257,8,0
0.8583,0.2045,0.10810980128417451,0.3437928645874934,0.7291666666666666,0.8552380952380952,0.08522727272727272,0.0,0.313488455988456,3,0
0.9408,0.3374,0.08162403260908452,0.24898020909754803,0.8048780487804879,0.532555879494655,0.0425531914893617,0.031496062992125984,0.2022017113253809,4,0
0.9868,0.3578,0.0308647297823067,0.16388629506217575,0.7446808510638298,0.8804347826086957,0.048295454545454544,0.058823529411764705,0.32918458885530494,5,0
0.9894,0.2466,0.03174843538848978,0.15367150970041862,0.7021276595744681,0.2941176470588235,0.0875,0.0,0.12720588235294117,4,0
0.9885,0.2936,0.0334224555036763,0.1579736988572784,0.6744186046511628,0.45027124773960214,0.07211538461538461,0.043478260869565216,0.18862163107485067,7,0
0.9945,0.2516,0.021474075885612582,0.12317015356799926,0.6481481481481481,0.2581196581196581,0.04411764705882353,0.1,0.13407910172616055,8,0
0.982,0.2317,0.039956812177354306,0.19946070139888336,0.6956521739130435,0.2920997920997921,0.06666666666666667,0.25,0.2029221529221529,1,0
0.9806,0.4623,0.04290822630534976,0.15421960155935804,0.8717948717948718,0.33302411873840443,0.05625,1.0,0.46309137291280145,3,0
0.8587,0.3113,0.11880174051202706,0.27800261735956666,0.8048780487804879,0.28117647058823525,0.05,0.024193548387096774,0.11845667299177735,3,0
0.9859,0.3553,0.03709160263939606,0.16249593524137235,0.7894736842105263,0.6207513416815742,0.1111111111111111,1.0,0.5772874842642285,1,0
0.992,0.2211,0.03472013885118858,0.1319350335644764,0.7608695652173914,0.32381889763779526,0.08152173913043478,0.0,0.13511354558941002,2,0
0.9951,0.3281,0.02307059125580853,0.09780198461287468,0.8611111111111112,0.135673624288425,0.06944444444444445,0.5,0.23503935624428982,3,0
0.9886,0.4624,0.03194311500584687,0.1451501636315453,0.813953488372093,0.8024408848207475,0.035555555555555556,1.0,0.6126654801254343,7,0
0.9463,0.1986,0.06644447291739213,0.2657493313055514,0.7,0.509627727856226,0.125,0.045454545454545456,0.22669409110359048,4,0
0.9851,0.0689,0.04260069551281164,0.20849454813524362,0.6041666666666666,0.20736086175942547,0.06060606060606061,0.05,0.10598897412182869,9,0
0.9814,0.2693,0.03914379234238357,0.20772875545317557,0.6333333333333333,0.45906432748538006,0.04490777866880513,0.007042253521126761,0.17033811989177064,5,0
0.9704,0.3526,0.0589986013797701,0.24025450404162277,0.7380952380952381,0.8064516129032258,0.0873015873015873,0.1,0.3312510667349377,4,0
0.9891,0.3892,0.03452229304052552,0.15609067656120143,0.775,0.1847133757961783,0.05555555555555555,0.16666666666666666,0.13564519933946684,5,0
0.9883,0.1904,0.036548259635337005,0.1797493842530876,0.6607142857142857,0.25,0.04,0.07272727272727272,0.12090909090909091,4,0
0.9861,0.3503,0.04093900383483478,0.1630091865820599,0.8409090909090909,0.135632183908046,0.05588235294117647,0.3333333333333333,0.17494929006085194,8,0
0.9911,0.7942,0.025370763219882783,0.11292333385101479,0.8666666666666667,0.8702337023370234,0.04419191919191919,0.14285714285714285,0.3524275881286951,37,0
0.9902,0.208,0.02946392814116374,0.1650083195285481,0.7,0.6993006993006994,0.06666666666666667,0.08333333333333333,0.28310023310023313,1,0
0.9405,0.3161,0.07676623020188443,0.2804910484426731,0.7291666666666666,0.6655495978552279,0.045112781954887216,1.0,0.5702207932700384,3,0
0.9847,0.3065,0.037297145500445376,0.16749003961936662,0.7142857142857143,0.7626970227670753,0.0625,0.047619047619047616,0.29093869012870766,3,0
0.9955,0.3173,0.02059773164499775,0.10632933984877395,0.6956521739130435,0.12126245847176076,0.06296296296296296,0.07142857142857142,0.08521799762109838,3,0
0.9948,0.3625,0.022003246806201925,0.10317433245180224,0.782608695652174,0.21102863202545064,0.06666666666666667,0.16666666666666666,0.14812065511959466,5,0
0.9876,0.2758,0.031450873960186504,0.14409154588756512,0.7446808510638298,0.56353591160221,0.085,0.0,0.21617863720073663,5,0
0.9914,0.2724,0.028235668624259802,0.1474272928201925,0.7346938775510204,0.15882874889086074,0.05405405405405406,0.5,0.23762760098163827,3,0
0.9962,0.517,0.019516682104086535,0.0945854671531999,0.7804878048780488,0.7297650130548303,0.12307692307692308,0.16666666666666666,0.3398362009328067,8,0
0.996,0.3173,0.024122117204176355,0.12670436082558897,0.6440677966101694,0.3412863070539419,0.06461538461538462,0.07692307692307693,0.16094158953080115,15,0
0.9716,0.4461,0.05006593800570862,0.19254728990535305,0.7142857142857143,0.3249097472924187,0.04,0.01639344262295082,0.1271010633051232,3,0
0.9914,0.4517,0.027891743931020348,0.11670749703593332,0.8823529411764706,0.3125,0.11764705882352941,1.0,0.47671568627450983,3,0
0.9507,0.2462,0.06551327012333458,0.260381031005249,0.7,0.7104394649991315,0.015238095238095238,0.06666666666666667,0.2641147423012978,3,0
0.9894,0.2121,0.032125221213204054,0.13394079909548737,0.7555555555555555,0.4642066420664207,0.11764705882352941,0.03125,0.20436790029665006,6,0
0.6722,0.2826,0.1899515872496961,0.3457728042970024,0.8,0.08006962576153176,0.03819444444444445,0.006711409395973154,0.041658493200649786,4,0
0.9901,0.2643,0.031521882521106936,0.1716322998870528,0.6481481481481481,0.426829268292683,0.04,0.038461538461538464,0.1684302689180738,9,0
0.9919,0.2636,0.03001925648971057,0.1362259658752256,0.813953488372093,0.47875,0.09954751131221719,0.3333333333333333,0.3038769482151835,3,0
0.9549,0.3353,0.06219098834033428,0.24370628507704517,0.85,0.2519970951343501,0.05555555555555555,0.015267175572519083,0.10760660875414158,5,0
0.9802,0.2285,0.04195850399371881,0.2254738597120661,0.6730769230769231,0.5478170478170479,0.06666666666666667,0.25,0.2881612381612382,1,0
0.9878,0.2948,0.036597865927973365,0.1494874760184806,0.7272727272727273,0.6968463886063072,0.07272727272727272,0.047619047619047616,0.27239756965087586,1,0
0.9919,0.3156,0.026885965088846792,0.11664218055794924,0.875,0.29941860465116277,0.06666666666666667,0.25,0.20536175710594315,7,0
0.9897,0.3803,0.03136206913909413,0.13360135638034984,0.8378378378378378,0.8078291814946619,0.08441558441558442,0.0,0.29741492197008207,3,0
0.9911,0.2156,0.02706029335311146,0.12903725075807845,0.868421052631579,0.16399082568807344,0.06419753086419754,1.0,0.40939611885075705,6,0
0.9668,0.4771,0.051355086844191246,0.23263463950252022,0.8536585365853658,0.3045325779036827,0.06896551724137931,1.0,0.45783269838168733,3,0
0.9819,0.2658,0.040244919422655255,0.1814854765232303,0.6078431372549019,0.16487455197132617,0.056818181818181816,0.030303030303030304,0.0839985880308461,3,0
0.9438,0.351,0.0719127778552297,0.23168668258916758,0.717391304347826,0.10385756676557867,0.04120879120879121,0.03125,0.058772119324789956,8,0
0.9735,0.3288,0.049463614760460135,0.2004162804383788,0.8157894736842105,0.6380813953488372,0.07692307692307693,0.2,0.3050014907573047,2,0
0.9937,0.3107,0.021758097221689532,0.1002696959748239,0.7872340425531915,0.9254237288135593,0.052083333333333336,0.056338028169014086,0.3446150301053022,4,0
0.9824,0.451,0.041339038640731955,0.15474923538589638,0.7804878048780488,0.6296296296296297,0.09090909090909091,0.1,0.2735129068462402,3,0
0.9832,0.2948,0.03725392213617718,0.18723713598580574,0.723404255319149,0.670908039329092,0.048484848484848485,0.047619047619047616,0.2556706451443294,5,0
0.9797,0.2866,0.04376848085585342,0.1967593299821451,0.6428571428571429,0.46101517530088953,0.03804347826086957,0.029850746268656716,0.17630313327680527,4,0
0.9834,0.3453,0.03805587268462063,0.15410507623830094,0.7872340425531915,0.28125,0.0625,0.0,0.11458333333333333,3,0
0.977,0.3963,0.04643974771201384,0.20738892273970516,0.7727272727272727,0.7774390243902439,0.11282051282051282,0.017543859649122806,0.3026011322866265,2,0
0.984,0.3418,0.038883402575956565,0.16903417558657985,0.8095238095238095,0.6699999999999999,0.09523809523809523,0.25,0.33841269841269844,4,0
0.9951,0.2965,0.021170593315790704,0.0920531400975672,0.8611111111111112,0.9009483667017913,0.05555555555555555,0.5,0.4855013074191157,3,0
0.9958,0.5196,0.02041758992633271,0.08033819659204637,0.8888888888888888,0.5402542372881356,0.06944444444444445,0.5,0.36989956057752665,4,0
0.9757,0.3672,0.049926444505359054,0.22174872130892484,0.6956521739130435,0.24096385542168675,0.08,0.09090909090909091,0.13729098211025922,5,0
0.9581,0.3965,0.06032273513062413,0.29511166711948467,0.6595744680851063,0.2829099307159353,0.08695652173913043,0.037037037037037035,0.13563449649736758,4,0
0.9893,0.3242,0.03284543962844363,0.13953404261235317,0.7872340425531915,0.18991097922848665,0.05555555555555555,0.020833333333333332,0.08876662270579184,2,0
0.991,0.3449,0.030372650737123537,0.11966821704333608,0.7441860465116279,0.8890510948905109,0.06785714285714285,0.125,0.360636079249218,3,0
0.9925,0.3002,0.02494060934562052,0.12351681736977214,0.7959183673469388,0.22594594594594597,0.059375,0.07142857142857142,0.1189165057915058,12,0
0.9909,0.6425,0.027843883921756567,0.13326518822645456,0.7804878048780488,0.6666666666666667,0.1111111111111111,1.0,0.5925925925925927,3,0
0.9898,0.302,0.034979001436554434,0.14531850949447334,0.7755102040816326,0.2934443288241415,0.06111111111111111,0.03333333333333333,0.12929625775619533,3,0
0.9823,0.3442,0.041577183147181854,0.18222349028764,0.7142857142857143,0.5512021371326803,0.058823529411764705,0.125,0.245008555514815,3,0
0.9732,0.3611,0.04839213478909825,0.21732642956623938,0.7906976744186046,0.44986072423398327,0.11458333333333333,0.0,0.18814801918910554,3,0
0.9936,0.3185,0.022618625589464095,0.09407810121720592,0.9090909090909091,0.26327433628318586,0.08080808080808081,0.05,0.13136080569708888,3,0
0.9765,0.3507,0.046029711578296356,0.17404954865510028,0.8809523809523809,0.8123486682808717,0.09803921568627451,0.02857142857142857,0.31298643751285826,6,0
0.9824,0.451,0.041339038640731955,0.15474923538589644,0.7804878048780488,0.6296296296296297,0.09090909090909091,0.1,0.2735129068462402,3,0
0.9732,0.311,0.04984330869867417,0.1970808978016024,0.8974358974358975,0.18642241379310343,0.10526315789473684,0.05,0.11389519056261342,2,0
0.9874,0.3936,0.03327724168043043,0.15856467776380087,0.7674418604651163,0.30763790664780766,0.047619047619047616,0.030303030303030304,0.12851999485662854,5,0
0.9855,0.2941,0.03793642839686601,0.16691915376280692,0.7380952380952381,0.9702970297029703,0.051587301587301584,0.0,0.3406281104300906,4,0
0.9858,0.2636,0.036677098170019816,0.16902315061908058,0.6981132075471698,0.5031055900621118,0.05714285714285714,0.2,0.25341614906832294,6,0
0.9706,0.407,0.05185745210050365,0.19709125504165512,0.868421052631579,0.7206703910614525,0.06882591093117409,1.0,0.5964987673308756,4,0
0.991,0.4662,0.0293813949373225,0.1529027898027671,0.6909090909090909,0.1327433628318584,0.04192546583850932,0.07142857142857142,0.08203246669964638,2,0
0.997,0.2294,0.018204868244767074,0.0766206212480351,0.918918918918919,0.22036474164133735,0.12307692307692308,1.0,0.4478138882394201,1,0
0.9947,0.4249,0.0229443357062844,0.09903551044486071,0.8378378378378378,0.0977011494252874,0.07142857142857142,0.25,0.13970990695128627,4,0
0.9619,0.4258,0.06079754626214702,0.2173454341926832,0.6382978723404256,0.8376844494892168,0.09090909090909091,0.5,0.4761978467994359,5,0
0.964,0.3736,0.059682022442393894,0.19472139689231538,0.7380952380952381,0.39755639097744366,0.1111111111111111,0.02127659574468085,0.17664803261107853,9,0
0.9853,0.391,0.035733545896630546,0.1648934943644974,0.7894736842105263,0.13732004429678846,0.05405405405405406,1.0,0.3971246994502808,3,0
0.989,0.2234,0.028526320648197427,0.12184790942727777,0.8444444444444444,0.7648936170212766,0.06490872210953347,1.0,0.6099341130436033,5,0
0.9917,0.3473,0.02740958425010207,0.11930541266613087,0.8918918918918919,0.4602510460251046,0.16666666666666666,0.038461538461538464,0.22179308371776987,4,0
0.9898,0.3561,0.03390743402531554,0.1599870606106749,0.75,0.7134986225895317,0.08333333333333333,1.0,0.5989439853076216,1,0
0.9686,0.3677,0.052251204041536804,0.22306549175416698,0.72,0.13605442176870752,0.05507246376811594,0.0,0.06370896184560783,5,0
0.9874,0.443,0.033983609501344034,0.13674823987374285,0.9117647058823529,0.6623376623376623,0.10526315789473684,1.0,0.5892002734107997,3,0
0.9835,0.2933,0.037846830828095174,0.13582756150476918,0.9318181818181818,0.7433004231311706,0.07407407407407407,0.125,0.3141248324017482,6,0
0.9878,0.326,0.03310927752427824,0.1381189911803969,0.8421052631578947,0.7743979721166033,0.08668730650154799,0.05,0.3036950928727171,4,0
0.8241,0.1998,0.12187806864898391,0.2675633872941414,0.8095238095238095,0.28021486123545214,0.03888888888888889,0.015384615384615385,0.11149612183631881,1,0
0.9859,0.3377,0.035705363564328296,0.1683251765658552,0.75,0.14587525150905434,0.06481481481481481,1.0,0.4035633554412897,4,0
0.981,0.3576,0.044900520984874785,0.1752057199142005,0.8918918918918919,0.7411003236245954,0.10196078431372549,0.07692307692307693,0.3066613949537993,3,0
0.9691,0.2876,0.05132736776837062,0.2032170222478635,0.8604651162790697,0.8319209039548022,0.11764705882352941,0.045454545454545456,0.331674169410959,4,0
0.9872,0.3341,0.03286240366824993,0.16075694498693338,0.6808510638297872,0.1775147928994083,0.05555555555555555,1.0,0.411023449484988,5,0
0.9962,0.1762,0.018461217797235897,0.10693706293953419,0.7843137254901961,0.8520084566596194,0.05555555555555555,0.04,0.31585467073839163,3,0
0.9707,0.3456,0.04962616318130831,0.22368093025940847,0.7894736842105263,0.14457831325301207,0.09523809523809523,1.0,0.41327213616370245,1,0
0.9946,0.3689,0.024681232202048018,0.10359354873364433,0.8048780487804879,0.846938775510204,0.09,0.25,0.39564625850340135,3,0
0.9897,0.3262,0.03068977687138413,0.15875075002376965,0.75,0.31882352941176473,0.10784313725490197,0.07692307692307693,0.16786324786324788,6,0
0.9384,0.0562,0.11606483608520128,0.3868624223697506,0.6607142857142857,0.707682698313554,0.05442176870748299,0.009433962264150943,0.25717947642839595,1,0
0.9919,0.2924,0.027302877980666888,0.12674052288634297,0.7837837837837838,0.19332763045337897,0.05384615384615385,0.0,0.08239126143317761,5,0
0.8633,0.3684,0.10908708384901443,0.24562759798802125,0.6956521739130435,0.37106918238993714,0.038636363636363635,0.0234375,0.14438101534210027,7,0
0.9776,0.2956,0.044061776507683885,0.23255836605665428,0.5892857142857143,0.9030362389813908,0.04861111111111111,1.0,0.6505491166975007,2,0
0.9082,0.19,0.07928480106902684,0.37219071078392724,0.6071428571428571,0.2057356608478803,0.06060606060606061,0.043478260869565216,0.10327332744116872,3,0
0.9803,0.3713,0.042920895856973895,0.18800195722348303,0.7209302325581395,0.19475021168501272,0.04487179487179487,0.1111111111111111,0.11691103922263957,4,0
0.8653,0.2478,0.11147134582585085,0.2707324820188926,0.7307692307692307,0.4657534246575342,0.02782608695652174,0.08465608465608465,0.19274519875671356,5,0
0.9245,0.3383,0.09294982727532367,0.3272908980022737,0.6595744680851063,0.7997293640054127,0.07692307692307693,1.0,0.6255508136428299,1,0
0.9913,0.3178,0.034336775339204345,0.14281564796097912,0.7619047619047619,0.11366459627329195,0.05172413793103448,1.0,0.3884629114014421,2,0
0.9771,0.191,0.042078492758434886,0.19170575301820394,0.6727272727272727,0.6661828737300435,0.03974706413730804,0.05555555555555555,0.25382849780763567,2,0
0.996,0.2754,0.017885788140970145,0.07060698767073921,0.9069767441860465,0.6569250317662008,0.09090909090909091,0.058823529411764705,0.26888588402901875,4,0
0.9895,0.5393,0.029289037927509514,0.134130379004531,0.8048780487804879,0.7653061224489796,0.09824561403508772,0.1,0.3211839121613558,6,0
0.9866,0.257,0.03493166901076396,0.16359217170345844,0.7169811320754716,0.9622285174693107,0.04428571428571428,1.0,0.668838077251675,1,0
0.9786,0.2595,0.043022033878905394,0.15733066562286374,0.8043478260869565,0.4956140350877193,0.0625,0.0,0.18603801169590642,3,0
0.7448,0.4086,0.16173531620454043,0.3856954375386398,0.6382978723404256,0.08265174343521309,0.05128205128205128,0.005494505494505495,0.04647610007058995,4,0
0.9907,0.2834,0.027922060713230792,0.1543279267706088,0.72,0.1512605042016807,0.058823529411764705,0.047619047619047616,0.08590102707749768,7,0
0.9856,0.4179,0.035373260118982605,0.17573418979462854,0.6938775510204082,0.47149758454106283,0.07407407407407407,1.0,0.5151905528717123,3,0
0.9796,0.391,0.04209901955880049,0.20257868891797903,0.717391304347826,0.5181598062953996,0.05432098765432099,0.2,0.2574935979832402,2,0
0.9935,0.4857,0.02469710639461023,0.10478023847322007,0.825,0.3147632311977716,0.10317460317460317,0.07692307692307693,0.1649536370984839,4,0
0.9851,0.3889,0.03588308999263894,0.16220850917379678,0.813953488372093,0.1737804878048781,0.054945054945054944,0.037037037037037035,0.08858752659565668,7,0
0.8792,0.3436,0.10342877106271917,0.23045888121441593,0.7555555555555555,0.21593291404612158,0.041666666666666664,0.013157894736842105,0.09025249181654345,3,0
0.9782,0.289,0.04786219984017052,0.19339716735196633,0.7727272727272727,0.5361930294906166,0.05654761904761905,0.25,0.2809135495127452,5,0
0.9923,0.2341,0.02621406955036667,0.13944021390254022,0.7636363636363637,0.722333000997009,0.03339517625231911,0.028985507246376812,0.261571228165235,5,0
0.991,0.3391,0.032558989299802214,0.13825852448069142,0.7857142857142857,0.9227895392278954,0.06172839506172839,0.125,0.3698393114298746,11,0
0.9616,0.2198,0.05398207808226959,0.24109599205092047,0.6530612244897959,0.9637139807897546,0.05416666666666667,0.017543859649122806,0.3451415023685147,4,0
0.9771,0.3623,0.04914741332540766,0.24809103916999262,0.6470588235294118,0.1485305798252582,0.06666666666666667,0.018518518518518517,0.07790525500348112,4,0
0.9822,0.2357,0.04637435674850608,0.23188379484051608,0.6481481481481481,0.779047619047619,0.072,0.0,0.28368253968253965,5,0
0.9873,0.2941,0.03576343335974099,0.13582607920608533,0.8461538461538461,0.17167919799498743,0.10989010989010989,1.0,0.42718976929503244,3,0
0.9735,0.3286,0.055084158486808324,0.22313955792557447,0.6875,0.22585794094173983,0.05555555555555555,0.0,0.0938044988324318,5,0
0.982,0.1878,0.04332518446377521,0.17903544963435075,0.8611111111111112,0.2954545454545454,0.1111111111111111,0.16666666666666666,0.19107744107744107,2,0
0.9304,0.3151,0.08132482868917804,0.18695555389097324,0.9285714285714286,0.42155816435432225,0.10526315789473684,0.02127659574468085,0.1826993059979133,7,0
0.9891,0.41,0.029640155533282538,0.09484727010818901,0.8837209302325582,0.17560462670872767,0.0392156862745098,0.05555555555555555,0.09012528951293101,4,0
0.9926,0.4116,0.025637421924108904,0.11869615139400701,0.7954545454545454,0.8746465598491988,0.047058823529411764,1.0,0.6405684611262036,6,0
0.9965,0.2569,0.020834312193630595,0.08433700664280638,0.8918918918918919,0.15240641711229952,0.15384615384615385,0.2,0.1687508569861511,3,0
0.9915,0.2742,0.026343313096756586,0.13448139282795685,0.76,0.2218543046357616,0.051587301587301584,0.1,0.12448053540768773,5,0
0.9878,0.2453,0.03207262707105226,0.13031406811135413,0.8,0.9252782193958664,0.08333333333333333,0.047619047619047616,0.35207686678274913,3,0
0.9595,0.4315,0.05869035694275719,0.23558462179802683,0.7659574468085106,0.5006784260515604,0.07142857142857142,0.0,0.19070233249337729,4,0
0.9934,0.3941,0.031120858199382383,0.11197794519251486,0.8292682926829268,0.35517970401691334,0.05741626794258373,1.0,0.47086532398649905,9,0
0.9916,0.3884,0.02844534676479488,0.15143303342421108,0.717391304347826,0.6675603217158177,0.05952380952380952,1.0,0.5756947104132091,7,0
0.9864,0.4053,0.036672849991456764,0.17243670110744277,0.7674418604651163,0.18727050183598526,0.07575757575757576,1.0,0.42100935919785365,3,0
0.99,0.601,0.030464738374861185,0.11426603172761539,0.8055555555555556,0.5777576853526221,0.0625,1.0,0.5467525617842074,5,0
0.9902,0.3545,0.030408265169909333,0.16670347248189749,0.6792452830188679,0.19723618090452266,0.08333333333333333,0.06666666666666667,0.11574539363484089,5,0
0.9914,0.3042,0.028689341955214786,0.13565497449530634,0.7441860465116279,0.40881763527054105,0.1,0.0,0.16960587842351368,4,0
0.993,0.3013,0.023377637966948344,0.11750591946729054,0.7674418604651163,0.33052631578947367,0.08928571428571429,0.1111111111111111,0.17697438039543303,3,0
0.9857,0.3577,0.04038002864096683,0.1682795963154674,0.7804878048780488,0.8220994475138121,0.09090909090909091,1.0,0.6376695128076343,3,0
0.9913,0.1786,0.03012456433447065,0.14216601679518523,0.7333333333333333,0.11517367458866545,0.08695652173913043,0.0,0.0673767321092653,1,0
0.9885,0.2941,0.03636742491694708,0.16401421361127375,0.7333333333333333,0.683221476510067,0.07142857142857142,1.0,0.5848833493128794,1,0
0.9313,0.3427,0.0718065554156215,0.2956739905574435,0.7755102040816326,0.29051000645577796,0.02021505376344086,0.029411764705882353,0.11337894164170038,2,0
0.9927,0.2459,0.02477327554342251,0.10563942618695252,0.868421052631579,0.14555555555555555,0.06666666666666667,0.125,0.1124074074074074,1,0
0.9761,0.2625,0.045308210540723,0.19604533308252495,0.7959183673469388,0.1919003115264798,0.02972027972027972,0.038461538461538464,0.08669404323609932,1,0
0.9853,0.3238,0.03979990075288927,0.15094819324160494,0.8780487804878049,0.9309954751131222,0.03819444444444445,0.06666666666666667,0.3452855287414111,4,0
0.996,0.1945,0.021819929529003888,0.10826046751675501,0.7346938775510204,0.7423887587822013,0.0735930735930736,0.05555555555555555,0.29051246264361014,3,0
0.9834,0.3153,0.038148773032840776,0.17568879801925644,0.7551020408163265,0.17806731813246468,0.06746031746031746,1.0,0.41517587853092736,2,0
0.9478,0.3336,0.0721381448229963,0.2437802947596291,0.6875,0.12562396006655574,0.04395604395604396,0.0,0.05652666800753323,1,0
0.9798,0.3358,0.04432504914492609,0.19679639725367457,0.7317073170731707,0.12038014783526929,0.07142857142857142,1.0,0.3972695730879469,3,0
0.9871,0.2883,0.033852058879162227,0.14586738097902138,0.7333333333333333,0.6018711018711018,0.06666666666666667,0.14285714285714285,0.2704649704649704,1,0
0.9934,0.2757,0.024114070330915224,0.12116587916951066,0.775,0.7013372956909361,0.05921052631578947,1.0,0.5868492740022418,5,0
0.9962,0.2026,0.01796025690629326,0.07399530508230727,0.925,0.7255139056831923,0.125,0.08333333333333333,0.3112824130055085,5,0
0.9715,0.3678,0.0498617730970489,0.1627610220193208,0.8292682926829268,0.2084765177548683,0.05128205128205128,0.024390243902439025,0.0947162709797862,5,0
0.9932,0.3189,0.024191795574894336,0.13206377459547833,0.7254901960784313,0.7622775800711744,0.043402777777777776,0.045454545454545456,0.2837116344344992,4,0
0.9696,0.3416,0.053016983302004016,0.23165795631547176,0.6808510638297872,0.5503778337531486,0.06926406926406926,0.0,0.2065473010057393,3,0
0.9681,0.5118,0.05303340152691597,0.2195469932888808,0.90625,0.6483516483516483,0.11538461538461539,1.0,0.5879120879120879,3,0
0.9638,0.4168,0.057773149043944594,0.21575860131857746,0.8157894736842105,0.5679012345679013,0.050505050505050504,1.0,0.539468761690984,2,0
0.9824,0.3073,0.04721934476472808,0.19058600376995025,0.7692307692307693,0.6951118475559237,0.041666666666666664,0.1,0.2789261714075301,1,0
0.9857,0.5325,0.03727152339487608,0.1497309300626599,0.6538461538461539,0.200180342651037,0.0673076923076923,0.0625,0.10999601165290977,4,0
0.9923,0.5028,0.02761360485356814,0.13143334019124242,0.7391304347826086,0.6586237712243075,0.0625,1.0,0.5737079237414359,6,0
0.9624,0.2041,0.05266040193394362,0.259411450691565,0.7111111111111111,0.845959595959596,0.06722689075630252,0.1,0.33772882890529954,4,0
0.9674,0.3021,0.05237292904158049,0.20367012946054924,0.7954545454545454,0.7527173913043479,0.06818181818181818,0.045454545454545456,0.2887845849802372,4,0
0.991,0.2395,0.027595579587354944,0.13488785675856677,0.75,0.186222558667676,0.04513888888888889,0.0,0.07712048251885496,2,0
